"id";"origin";"product_uos_qty";"create_date";"move_dest_id";"product_uom";"price_unit";"product_uom_qty";"company_id";"date";"product_qty";"product_uos";"location_id";"priority";"picking_type_id";"partner_id";"note";"state";"origin_returned_move_id";"product_packaging";"date_expected";"procurement_id";"name";"create_uid";"warehouse_id";"inventory_id";"partially_available";"propagate";"restrict_partner_id";"procure_method";"write_uid";"restrict_lot_id";"group_id";"product_id";"split_from";"picking_id";"location_dest_id";"write_date";"push_rule_id";"rule_id";"invoice_state";"purchase_line_id";"consumed_for";"raw_material_production_id";"production_id";"weight";"weight_net";"weight_uom_id";"auto_move";"x_imb_y";"x_imb_x";"x_imb_z"
28302;"";;"2017-07-28 08:54:33.047332";;1;;50.000;1;"2017-07-28 08:54:33";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:33";;"INV:INV: Microfibra Accappatoio per bambino";6;;11859;f;t;;"make_to_stock";6;;;29621;;;12;"2017-07-28 08:54:33.047332";;;"none";;;;;0.00;0.00;3;f;;;
28303;"";;"2017-07-28 08:54:33.822673";;1;;50.000;1;"2017-07-28 08:54:34";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:34";;"INV:INV: Microfibra Accappatoio per bambino";6;;11860;f;t;;"make_to_stock";6;;;29622;;;12;"2017-07-28 08:54:33.822673";;;"none";;;;;0.00;0.00;3;f;;;
28304;"";;"2017-07-28 08:54:35.436633";;1;;50.000;1;"2017-07-28 08:54:35";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:35";;"INV:INV: Microfibra Accappatoio per bambino";6;;11861;f;t;;"make_to_stock";6;;;29624;;;12;"2017-07-28 08:54:35.436633";;;"none";;;;;0.00;0.00;3;f;;;
28305;"";;"2017-07-28 08:54:36.202504";;1;;50.000;1;"2017-07-28 08:54:36";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:36";;"INV:INV: Microfibra Accappatoio per bambino";6;;11862;f;t;;"make_to_stock";6;;;29625;;;12;"2017-07-28 08:54:36.202504";;;"none";;;;;0.00;0.00;3;f;;;
28306;"";;"2017-07-28 08:54:36.983079";;1;;50.000;1;"2017-07-28 08:54:37";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:37";;"INV:INV: Microfibra Accappatoio per bambino";6;;11863;f;t;;"make_to_stock";6;;;29626;;;12;"2017-07-28 08:54:36.983079";;;"none";;;;;0.00;0.00;3;f;;;
28307;"";;"2017-07-28 08:54:37.768276";;1;;50.000;1;"2017-07-28 08:54:38";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:37";;"INV:INV: Microfibra Accappatoio per bambino";6;;11864;f;t;;"make_to_stock";6;;;29627;;;12;"2017-07-28 08:54:37.768276";;;"none";;;;;0.00;0.00;3;f;;;
28308;"";;"2017-07-28 08:54:39.055953";;1;;50.000;1;"2017-07-28 08:54:39";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:39";;"INV:INV: Microfibra Accappatoio per bambino";6;;11865;f;t;;"make_to_stock";6;;;29629;;;12;"2017-07-28 08:54:39.055953";;;"none";;;;;0.00;0.00;3;f;;;
28309;"";;"2017-07-28 08:54:39.867246";;1;;50.000;1;"2017-07-28 08:54:40";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:40";;"INV:INV: Microfibra Accappatoio per bambino";6;;11866;f;t;;"make_to_stock";6;;;29630;;;12;"2017-07-28 08:54:39.867246";;;"none";;;;;0.00;0.00;3;f;;;
28310;"";;"2017-07-28 08:54:40.682466";;1;;50.000;1;"2017-07-28 08:54:41";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:40";;"INV:INV: Microfibra Accappatoio per bambino";6;;11867;f;t;;"make_to_stock";6;;;29631;;;12;"2017-07-28 08:54:40.682466";;;"none";;;;;0.00;0.00;3;f;;;
28311;"";;"2017-07-28 08:54:41.553282";;1;;50.000;1;"2017-07-28 08:54:41";50.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:41";;"INV:INV: Microfibra Accappatoio per bambino";6;;11868;f;t;;"make_to_stock";6;;;29632;;;12;"2017-07-28 08:54:41.553282";;;"none";;;;;0.00;0.00;3;f;;;
28312;"";;"2017-07-28 08:54:43.259471";;1;;80.000;1;"2017-07-28 08:54:43";80.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:43";;"INV:INV: Microfibra Accappatoio Tecnico";6;;11869;f;t;;"make_to_stock";6;;;12337;;;12;"2017-07-28 08:54:43.259471";;;"none";;;;;0.00;0.00;3;f;;;
28313;"";;"2017-07-28 08:54:44.017847";;1;;80.000;1;"2017-07-28 08:54:44";80.0;;5;"1";;;"";"done";;;"2017-07-28 08:54:44";;"INV:INV: Microfibra Accappatoio Tecnico";6;;11870;f;t;;"make_to_stock";6;;;12338;;;12;"2017-07-28 08:54:44.017847";;;"none";;;;;0.00;0.00;3;f;;;
